fecha,cod_ine,municipio_distrito,casos_confirmados_ultimos_14dias,tasa_incidencia_acumulada_ultimos_14dias,casos_confirmados_totales,tasa_incidencia_acumulada_total
2020-04-06,28013,Aranjuez,202,"338,89",320,"536,85"
2020-04-06,28038,Cercedilla,27,"384,29",44,"626,25"
2020-04-06,28136,Santorcaz,,"225,73",7,"790,07"
2020-04-06,28049,Coslada,321,"393,09",540,"661,27"
2020-04-06,28091,Morata de Tajuña,35,"455,55",74,"963,17"
2020-04-06,28126,Robregordo,,0,,0
2020-04-06,28097,Navarredonda y San Mamés,,0,,"775,19"
2020-04-06,28169,Venturada,,"46,23",,"46,23"
2020-04-06,28093,Navacerrada,8,"269,18",9,"302,83"
2020-04-06,28088,Montejo de la Sierra,,0,,0
2020-04-06,28057,Fresno de Torote,7,"315,17",13,"585,32"
2020-04-06,28112,Pinilla del Valle,,0,,0
2020-04-06,28159,Valdemaqueda,,0,,"128,04"
2020-04-06,28099,Navas del Rey,16,"548,32",39,"1336,53"
2020-04-06,28101,Olmeda de las Fuentes,,"287,36",,"862,07"
2020-04-06,28028,Bustarviejo,,"159,81",,"159,81"
2020-04-06,28018,Becerril de la Sierra,7,"122,51",14,"245,01"
2020-04-06,28058,Fuenlabrada,622,"321,12",997,"514,71"
2020-04-06,28062,Garganta de los Montes,,0,,"288,18"
2020-04-06,28113,Pinto,81,"154,21",144,"274,15"
2020-04-06,28003,Alameda del Valle,,0,,0
2020-04-06,28020,Berzosa del Lozoya,,0,,0
2020-04-06,28137,Los Santos de la Humosa,,"193,05",17,"656,37"
2020-04-06,28004,El Álamo,17,"179,51",26,"274,55"
2020-04-06,28109,Pelayos de la Presa,7,"269,65",14,"539,29"
2020-04-06,28061,Galapagar,59,"174,86",108,"320,08"
2020-04-06,28066,Griñón,29,"281,03",44,"426,4"
2020-04-06,28063,Gargantilla del Lozoya y Pinilla de Buitrago,,"632,91",,"949,37"
2020-04-06,28008,Aldea del Fresno,15,"528,54",26,"916,14"
2020-04-06,28035,Carabaña,,"248,76",9,"447,76"
2020-04-06,28145,Talamanca de Jarama,12,"311,12",16,"414,83"
2020-04-06,28051,Chapinería,,"128,87",,"214,78"
2020-04-06,28040,Ciempozuelos,67,"272,45",135,"548,96"
2020-04-06,28002,Ajalvir,,"106,11",7,"148,56"
2020-04-06,28131,San Lorenzo de El Escorial,29,"157,87",49,"266,75"
2020-04-06,28064,Gascones,,0,,0
2020-04-06,28132,San Martín de la Vega,32,"166,93",55,"286,91"
2020-04-06,28092,Móstoles,799,"381,96",1116,"533,5"
2020-04-06,28074,Leganés,1382,"727,9",1929,"1016,01"
2020-04-06,28024,Braojos,,"487,8",,"975,61"
2020-04-06,28050,Cubas de la Sagra,11,"171,53",14,"218,31"
2020-04-06,28009,Algete,45,"218,33",59,"286,25"
2020-04-06,28084,Mejorada del Campo,73,"313,65",127,"545,67"
2020-04-06,28075,Loeches,30,"341,26",40,"455,01"
2020-04-06,28106,Parla,304,"233,62",510,"391,93"
2020-04-06,28060,Fuentidueña de Tajo,6,"292,26",14,"681,93"
2020-04-06,28011,Ambite,,"675,68",,"844,59"
2020-04-06,28153,Torremocha de Jarama,,"392,54",8,"785,08"
2020-04-06,28012,Anchuelo,,"78,68",6,"472,07"
2020-04-06,28087,Los Molinos,13,"296,2",28,"637,96"
2020-04-06,28144,Soto del Real,33,"375,04",42,"477,33"
2020-04-06,28166,Valverde de Alcalá,,"860,22",6,"1290,32"
2020-04-06,28059,Fuente el Saz de Jarama,6,"89,61",10,"149,34"
2020-04-06,28070,Horcajo de la Sierra-Aoslos,,"689,66",,"1379,31"
2020-04-06,28162,Valdeolmos-Alalpardo,6,"145,07",6,"145,07"
2020-04-06,28033,Campo Real,13,"209,34",17,"273,75"
2020-04-06,28156,Valdeavero,,"193,05",7,"450,45"
2020-04-06,28173,Villamanrique de Tajo,,"284,5",,"284,5"
2020-04-06,28041,Cobeña,14,"188,48",25,"336,56"
2020-04-06,28056,Fresnedillas de la Oliva,,0,,"127,23"
2020-04-06,28165,Valdilecha,8,"272,76",9,"306,85"
2020-04-06,28021,El Berrueco,,"263,16",,"263,16"
2020-04-06,28111,Pezuela de las Torres,,"118,76",,"237,53"
2020-04-06,28179,Villar del Olmo,,"149,18",,"149,18"
2020-04-06,28068,Guadarrama,38,"237,03",58,"361,78"
2020-04-06,28133,San Martín de Valdeiglesias,27,"319,19",45,"531,98"
2020-04-06,28152,Torrelodones,51,"215,04",85,"358,39"
2020-04-06,28022,Boadilla del Monte,80,"146,6",160,"293,2"
2020-04-06,28150,Torrejón de Velasco,8,"182,57",14,"319,49"
2020-04-06,28178,Villanueva de Perales,,"255,92",,"255,92"
2020-04-06,28146,Tielmes,25,"943,4",26,"981,13"
2020-04-06,28134,San Sebastián de los Reyes,172,"192,66",242,"271,07"
2020-04-06,28067,Guadalix de la Sierra,17,"273,58",20,"321,85"
2020-04-06,28073,Humanes de Madrid,40,"202,6",65,"329,23"
2020-04-06,28052,Chinchón,10,"187,58",16,"300,13"
2020-04-06,28031,Cadalso de los Vidrios,,"164,53",,"164,53"
2020-04-06,28072,Hoyo de Manzanares,11,"130,42",18,"213,42"
2020-04-06,28149,Torrejón de la Calzada,7,"78,9",16,"180,34"
2020-04-06,28055,Estremera,,"158,73",,"158,73"
2020-04-06,28048,Corpa,,"420,76",6,"841,51"
2020-04-06,28083,Meco,41,"286,61",106,741
2020-04-06,28078,Madarcos,,0,,0
2020-04-06,28183,Zarzalejo,,"120,63",,"180,94"
2020-04-06,28014,Arganda del Rey,185,334,236,"426,08"
2020-04-06,28046,Collado Mediano,7,"100,6",10,"143,72"
2020-04-06,28053,Daganzo de Arriba,15,"146,99",33,"323,37"
2020-04-06,28082,Manzanares El Real,16,181,22,"248,87"
2020-04-06,28027,Buitrago del Lozoya,,"212,31",10,"530,79"
2020-04-06,28157,Valdelaguna,,"106,72",,"106,72"
2020-04-06,28163,Valdepiélagos,,0,,0
2020-04-06,28036,Casarrubuelos,,"132,35",9,"238,22"
2020-04-06,28085,Miraflores de la Sierra,11,"180,09",22,"360,18"
2020-04-06,28104,Paracuellos de Jarama,28,"110,81",49,"193,91"
2020-04-06,28168,El Vellón,,"255,36",10,"510,73"
2020-04-06,28076,Lozoya,,0,,"172,12"
2020-04-06,28047,Collado Villalba,129,"202,58",193,"303,08"
2020-04-06,28044,Colmenarejo,8,"87,62",18,"197,15"
2020-04-06,28182,Villavieja del Lozoya,,0,,0
2020-04-06,28117,Prádena del Rincón,,0,,0
2020-04-06,28030,La Cabrera,8,"299,96",9,"337,46"
2020-04-06,28141,Sevilla la Nueva,12,"128,78",20,"214,64"
2020-04-06,28001,La Acebeda,,0,,0
2020-04-06,28121,Redueña,,0,,"384,62"
2020-04-06,28124,Robledillo de la Jara,,0,,0
2020-04-06,28138,La Serna del Monte,,0,,0
2020-04-06,28043,Colmenar de Oreja,7,"87,15",15,"186,75"
2020-04-06,28128,Rozas de Puerto Real,,0,,0
2020-04-06,28158,Valdemanco,,0,,0
2020-04-06,28026,Brunete,13,"121,09",44,"409,84"
2020-04-06,28147,Titulcia,,"152,32",,"304,65"
2020-04-06,28171,Villa del Prado,27,"414,11",33,"506,13"
2020-04-06,28901,Lozoyuela-Navas-Sieteiglesias,,0,,0
2020-04-06,28119,Quijorna,,"145,39",11,"319,86"
2020-04-06,28161,Valdemoro,165,"217,15",516,"679,1"
2020-04-06,28903,Tres Cantos,135,"282,89",198,"414,9"
2020-04-06,28151,Torrelaguna,8,"168,07",10,"210,08"
2020-04-06,28123,Rivas-Vaciamadrid,278,"315,37",384,"435,62"
2020-04-06,28016,El Atazar,,0,,0
2020-04-06,28108,Pedrezuela,7,"118,81",9,"152,75"
2020-04-06,28135,Santa María de la Alameda,,0,,0
2020-04-06,28071,Horcajuelo de la Sierra,,0,,0
2020-04-06,28015,Arroyomolinos,75,"238,88",92,"293,03"
2020-04-06,28090,Moralzarzal,32,"245,66",37,"284,05"
2020-04-06,28034,Canencia,,"223,71",,"223,71"
2020-04-06,28180,Villarejo de Salvanés,21,"286,3",29,"395,36"
2020-04-06,28140,Serranillos del Valle,10,"240,1",18,"432,17"
2020-04-06,28181,Villaviciosa de Odón,76,"273,04",122,"438,3"
2020-04-06,28032,Camarma de Esteruelas,15,"204,47",33,"449,84"
2020-04-06,28125,Robledo de Chavela,8,"187,35",10,"234,19"
2020-04-06,28107,Patones,,"369,69",,"554,53"
2020-04-06,28095,Navalagamella,,"76,63",,"191,57"
2020-04-06,28120,Rascafría,,"120,19",,"180,29"
2020-04-06,28023,El Boalo,13,"173,15",19,"253,06"
2020-04-06,28080,Majadahonda,156,"217,19",310,"431,6"
2020-04-06,28017,Batres,,"178,15",8,"475,06"
2020-04-06,28006,Alcobendas,255,"217,87",372,"317,84"
2020-04-06,28005,Alcalá de Henares,769,"393,05",1878,"959,88"
2020-04-06,28045,Colmenar Viejo,145,"285,7",192,"378,31"
2020-04-06,28130,San Fernando de Henares,159,"403,23",251,"636,54"
2020-04-06,28172,Villalbilla,28,"201,76",73,"526,01"
2020-04-06,28054,El Escorial,20,"123,75",37,"228,93"
2020-04-06,28042,Colmenar del Arroyo,,"173,91",,"231,88"
2020-04-06,28148,Torrejón de Ardoz,315,"239,77",737,"560,99"
2020-04-06,28114,Piñuécar-Gandullas,,0,,0
2020-04-06,28025,Brea de Tajo,,"381,68",,"381,68"
2020-04-06,28086,El Molar,9,"100,69",15,"167,82"
2020-04-06,28019,Belmonte de Tajo,,"120,19",,"120,19"
2020-04-06,28154,Torres de la Alameda,15,"192,83",47,"604,19"
2020-04-06,28143,Somosierra,,"1162,79",,"1162,79"
2020-04-06,28010,Alpedrete,40,"274,44",64,"439,11"
2020-04-06,28102,Orusco de Tajuña,13,"1045,02",15,"1205,79"
2020-04-06,28069,La Hiruela,,0,,0
2020-04-06,28039,Cervera de Buitrago,,"666,67",,"666,67"
2020-04-06,28065,Getafe,345,"188,14",662,"361,01"
2020-04-06,28122,Ribatejada,,"127,71",,"127,71"
2020-04-06,28170,Villaconejos,,"59,03",8,"236,13"
2020-04-06,28164,Valdetorres de Jarama,7,"155,66",11,"244,61"
2020-04-05,07903,Madrid-Retiro,525,440,854,"715,74"
2020-04-05,07904,Madrid-Salamanca,611,"418,2",947,"648,17"
2020-04-05,07901,Madrid-Centro,419,"310,72",627,"464,97"
2020-04-05,07902,Madrid-Arganzuela,691,"449,28",975,"633,93"
2020-04-05,07905,Madrid-Chamartín,608,"416,87",945,"647,93"
2020-04-05,07906,Madrid-Tetuán,754,"477,15",1253,"792,92"
2020-04-05,07907,Madrid-Chamberí,616,"441,96",820,"588,32"
2020-04-05,07908,Madrid-Fuencarral-El Pardo,1084,"440,76",1733,"704,65"
2020-04-05,07909,Madrid-Moncloa-Aravaca,442,"370,13",683,"571,94"
2020-04-05,07910,Madrid-Latina,1118,"469,32",1509,"633,45"
2020-04-05,07911,Madrid-Carabanchel,945,"373,37",1480,"584,75"
2020-04-05,07912,Madrid-Usera,590,"422,21",862,"616,86"
2020-04-05,07913,Madrid-Puente de Vallecas,1279,"544,59",1896,"807,3"
2020-04-05,07920,Madrid-San Blas-Canillejas,595,"376,24",882,"557,73"
2020-04-05,07921,Madrid-Barajas,186,"380,02",274,"559,81"
2020-04-05,07914,Madrid-Moratalaz,549,"580,52",792,"837,47"
2020-04-05,07915,Madrid-Ciudad Lineal,877,"405,49",1293,"597,83"
2020-04-05,07916,Madrid-Hortaleza,764,"405,98",1079,"573,37"
2020-04-05,07917,Madrid-Villaverde,545,"365,9",877,"588,8"
2020-04-05,07918,Madrid-Villa de Vallecas,557,"504,69",875,"792,82"
2020-04-05,07919,Madrid-Vicálvaro,309,"428,62",502,"696,34"
2020-04-05,28115,Pozuelo de Alarcón,178,"205,97",380,"439,7"
2020-04-05,28007,Alcorcón,628,"368,3",923,"541,3"
2020-04-05,28096,Navalcarnero,60,"204,79",97,"331,08"
2020-04-05,28129,San Agustín del Guadalix,14,"104,64",20,"149,49"
2020-04-05,28127,Las Rozas de Madrid,251,"261,97",386,"402,86"
2020-04-05,28089,Moraleja de Enmedio,,"97,35",14,"272,59"
2020-04-05,28155,Valdaracete,,"328,41",,"328,41"
2020-04-05,28116,Pozuelo del Rey,,0,,"87,18"
2020-04-05,28118,Puebla de la Sierra,,0,,0
2020-04-05,28110,Perales de Tajuña,,"170,36",,"170,36"
2020-04-05,28160,Valdemorillo,13,"103,85",18,"143,79"
2020-04-05,28094,Navalafuente,,"69,01",,"69,01"
2020-04-05,28167,Velilla de San Antonio,28,"228,83",41,"335,08"
2020-04-05,28176,Villanueva de la Cañada,33,"153,88",57,"265,8"
2020-04-05,28177,Villanueva del Pardillo,25,"145,52",52,"302,68"
2020-04-05,28100,Nuevo Baztán,11,"175,27",20,"318,67"
2020-04-05,28175,Villamantilla,,"69,4",7,"485,77"
2020-04-05,28174,Villamanta,,"156,56",,"195,69"
2020-04-05,28029,Cabanillas de la Sierra,,"396,83",6,"793,65"
2020-04-05,28037,Cenicientos,,"196,75",13,"639,45"
2020-04-05,28902,Puentes Viejas,,0,,"147,28"
2020-04-05,28013,Aranjuez,211,"353,99",301,"504,97"
2020-04-05,28038,Cercedilla,29,"412,75",43,"612,01"
2020-04-05,28136,Santorcaz,,"225,73",7,"790,07"
2020-04-05,28049,Coslada,333,"407,78",522,"639,23"
2020-04-05,28091,Morata de Tajuña,34,"442,54",73,"950,15"
2020-04-05,28126,Robregordo,,0,,0
2020-04-05,28097,Navarredonda y San Mamés,,0,,"775,19"
2020-04-05,28169,Venturada,,"46,23",,"46,23"
2020-04-05,28093,Navacerrada,8,"269,18",9,"302,83"
2020-04-05,28088,Montejo de la Sierra,,0,,0
2020-04-05,28057,Fresno de Torote,6,"270,15",11,"495,27"
2020-04-05,28112,Pinilla del Valle,,0,,0
2020-04-05,28159,Valdemaqueda,,0,,"128,04"
2020-04-05,28099,Navas del Rey,15,"514,05",38,"1302,26"
2020-04-05,28101,Olmeda de las Fuentes,,"862,07",,"862,07"
2020-04-05,28028,Bustarviejo,,"159,81",,"159,81"
2020-04-05,28018,Becerril de la Sierra,7,"122,51",14,"245,01"
2020-04-05,28058,Fuenlabrada,641,"330,92",981,"506,45"
2020-04-05,28062,Garganta de los Montes,,0,,"288,18"
2020-04-05,28113,Pinto,82,"156,11",142,"270,34"
2020-04-05,28003,Alameda del Valle,,0,,0
2020-04-05,28020,Berzosa del Lozoya,,0,,0
2020-04-05,28137,Los Santos de la Humosa,,"193,05",16,"617,76"
2020-04-05,28004,El Álamo,17,"179,51",26,"274,55"
2020-04-05,28109,Pelayos de la Presa,7,"269,65",14,"539,29"
2020-04-05,28061,Galapagar,61,"180,78",107,"317,11"
2020-04-05,28066,Griñón,30,"290,73",43,"416,71"
2020-04-05,28063,Gargantilla del Lozoya y Pinilla de Buitrago,,"949,37",,"949,37"
2020-04-05,28008,Aldea del Fresno,14,"493,31",25,"880,9"
2020-04-05,28035,Carabaña,,"248,76",9,"447,76"
2020-04-05,28145,Talamanca de Jarama,10,"259,27",14,"362,98"
2020-04-05,28051,Chapinería,,"85,91",,"171,82"
2020-04-05,28040,Ciempozuelos,70,"284,65",131,"532,69"
2020-04-05,28002,Ajalvir,6,"127,33",7,"148,56"
2020-04-05,28131,San Lorenzo de El Escorial,30,"163,32",48,"261,31"
2020-04-05,28064,Gascones,,0,,0
2020-04-05,28132,San Martín de la Vega,33,"172,14",53,"276,47"
2020-04-05,28092,Móstoles,792,"378,61",1102,"526,81"
2020-04-05,28074,Leganés,1378,"725,79",1912,"1007,05"
2020-04-05,28024,Braojos,,"487,8",,"975,61"
2020-04-05,28050,Cubas de la Sagra,11,"171,53",14,"218,31"
2020-04-05,28009,Algete,42,"203,77",55,"266,85"
2020-04-05,28084,Mejorada del Campo,78,"335,14",123,"528,49"
2020-04-05,28075,Loeches,31,"352,63",39,"443,64"
2020-04-05,28106,Parla,308,"236,7",489,"375,8"
2020-04-05,28060,Fuentidueña de Tajo,6,"292,26",14,"681,93"
2020-04-05,28011,Ambite,,"675,68",,"844,59"
2020-04-05,28153,Torremocha de Jarama,,"392,54",8,"785,08"
2020-04-05,28012,Anchuelo,,"78,68",6,"472,07"
2020-04-05,28087,Los Molinos,14,"318,98",27,"615,17"
2020-04-05,28144,Soto del Real,30,"340,95",37,"420,5"
2020-04-05,28166,Valverde de Alcalá,,"860,22",6,"1290,32"
2020-04-05,28059,Fuente el Saz de Jarama,,"59,74",8,"119,47"
2020-04-05,28070,Horcajo de la Sierra-Aoslos,,"689,66",,"1379,31"
2020-04-05,28162,Valdeolmos-Alalpardo,6,"145,07",6,"145,07"
2020-04-05,28033,Campo Real,12,"193,24",15,"241,55"
2020-04-05,28156,Valdeavero,,"257,4",7,"450,45"
2020-04-05,28173,Villamanrique de Tajo,,"284,5",,"284,5"
2020-04-05,28041,Cobeña,14,"188,48",24,"323,1"
2020-04-05,28056,Fresnedillas de la Oliva,,0,,"127,23"
2020-04-05,28165,Valdilecha,8,"272,76",8,"272,76"
2020-04-05,28021,El Berrueco,,"263,16",,"263,16"
2020-04-05,28111,Pezuela de las Torres,,"118,76",,"237,53"
2020-04-05,28179,Villar del Olmo,,"149,18",,"149,18"
2020-04-05,28068,Guadarrama,37,"230,79",57,"355,54"
2020-04-05,28133,San Martín de Valdeiglesias,25,"295,54",43,"508,33"
2020-04-05,28152,Torrelodones,49,"206,6",83,"349,96"
2020-04-05,28022,Boadilla del Monte,82,"150,27",158,"289,54"
2020-04-05,28150,Torrejón de Velasco,7,"159,74",13,"296,67"
2020-04-05,28178,Villanueva de Perales,,"255,92",,"255,92"
2020-04-05,28146,Tielmes,25,"943,4",26,"981,13"
2020-04-05,28134,San Sebastián de los Reyes,165,"184,82",225,"252,03"
2020-04-05,28067,Guadalix de la Sierra,17,"273,58",19,"305,76"
2020-04-05,28073,Humanes de Madrid,42,"212,73",65,"329,23"
2020-04-05,28052,Chinchón,10,"187,58",14,"262,61"
2020-04-05,28031,Cadalso de los Vidrios,,"164,53",,"164,53"
2020-04-05,28072,Hoyo de Manzanares,11,"130,42",18,"213,42"
2020-04-05,28149,Torrejón de la Calzada,7,"78,9",16,"180,34"
2020-04-05,28055,Estremera,,"79,37",,"79,37"
2020-04-05,28048,Corpa,,"561,01",6,"841,51"
2020-04-05,28083,Meco,41,"286,61",97,"678,08"
2020-04-05,28078,Madarcos,,0,,0
2020-04-05,28183,Zarzalejo,,"120,63",,"180,94"
2020-04-05,28014,Arganda del Rey,146,"263,59",194,"350,25"
2020-04-05,28046,Collado Mediano,7,"100,6",10,"143,72"
2020-04-05,28053,Daganzo de Arriba,17,"166,59",32,"313,57"
2020-04-05,28082,Manzanares El Real,17,"192,31",22,"248,87"
2020-04-05,28027,Buitrago del Lozoya,,"212,31",10,"530,79"
2020-04-05,28157,Valdelaguna,,"106,72",,"106,72"
2020-04-05,28163,Valdepiélagos,,0,,0
2020-04-05,28036,Casarrubuelos,,"79,41",7,"185,28"
2020-04-05,28085,Miraflores de la Sierra,11,"180,09",22,"360,18"
2020-04-05,28104,Paracuellos de Jarama,26,"102,89",45,"178,08"
2020-04-05,28168,El Vellón,8,"408,58",10,"510,73"
2020-04-05,28076,Lozoya,,0,,"172,12"
2020-04-05,28047,Collado Villalba,117,"183,73",179,"281,1"
2020-04-05,28044,Colmenarejo,8,"87,62",17,"186,2"
2020-04-05,28182,Villavieja del Lozoya,,0,,0
2020-04-05,28117,Prádena del Rincón,,0,,0
2020-04-05,28030,La Cabrera,7,"262,47",8,"299,96"
2020-04-05,28141,Sevilla la Nueva,11,"118,05",19,"203,91"
2020-04-05,28001,La Acebeda,,0,,0
2020-04-05,28121,Redueña,,0,,"384,62"
2020-04-05,28124,Robledillo de la Jara,,0,,0
2020-04-05,28138,La Serna del Monte,,0,,0
2020-04-05,28043,Colmenar de Oreja,8,"99,6",13,"161,85"
2020-04-05,28128,Rozas de Puerto Real,,0,,0
2020-04-05,28158,Valdemanco,,0,,0
2020-04-05,28026,Brunete,15,"139,72",44,"409,84"
2020-04-05,28147,Titulcia,,"228,48",,"380,81"
2020-04-05,28171,Villa del Prado,27,"414,11",33,"506,13"
2020-04-05,28901,Lozoyuela-Navas-Sieteiglesias,,0,,0
2020-04-05,28119,Quijorna,6,"174,47",11,"319,86"
2020-04-05,28161,Valdemoro,171,"225,05",510,"671,2"
2020-04-05,28903,Tres Cantos,123,"257,74",183,"383,47"
2020-04-05,28151,Torrelaguna,6,"126,05",8,"168,07"
2020-04-05,28123,Rivas-Vaciamadrid,271,"307,43",371,"420,87"
2020-04-05,28016,El Atazar,,0,,0
2020-04-05,28108,Pedrezuela,,"84,86",7,"118,81"
2020-04-05,28135,Santa María de la Alameda,,0,,0
2020-04-05,28071,Horcajuelo de la Sierra,,0,,0
2020-04-05,28015,Arroyomolinos,76,"242,07",91,"289,85"
2020-04-05,28090,Moralzarzal,31,"237,99",36,"276,37"
2020-04-05,28034,Canencia,,"223,71",,"223,71"
2020-04-05,28180,Villarejo de Salvanés,22,"299,93",29,"395,36"
2020-04-05,28140,Serranillos del Valle,9,"216,09",17,"408,16"
2020-04-05,28181,Villaviciosa de Odón,75,"269,44",120,"431,11"
2020-04-05,28032,Camarma de Esteruelas,17,"231,73",33,"449,84"
2020-04-05,28125,Robledo de Chavela,7,"163,93",9,"210,77"
2020-04-05,28107,Patones,,0,,"184,84"
2020-04-05,28095,Navalagamella,,"76,63",,"191,57"
2020-04-05,28120,Rascafría,,"180,29",,"180,29"
2020-04-05,28023,El Boalo,12,"159,83",18,"239,74"
2020-04-05,28080,Majadahonda,164,"228,33",304,"423,25"
2020-04-05,28017,Batres,,"237,53",8,"475,06"
2020-04-05,28006,Alcobendas,239,"204,2",341,"291,35"
2020-04-05,28005,Alcalá de Henares,733,"374,65",1755,"897,01"
2020-04-05,28045,Colmenar Viejo,132,"260,09",175,"344,81"
2020-04-05,28130,San Fernando de Henares,166,"420,98",244,"618,79"
2020-04-05,28172,Villalbilla,29,"208,96",72,"518,81"
2020-04-05,28054,El Escorial,20,"123,75",37,"228,93"
2020-04-05,28042,Colmenar del Arroyo,,"173,91",,"231,88"
2020-04-05,28148,Torrejón de Ardoz,343,"261,08",710,"540,43"
2020-04-05,28114,Piñuécar-Gandullas,,0,,0
2020-04-05,28025,Brea de Tajo,,"381,68",,"381,68"
2020-04-05,28086,El Molar,8,"89,51",14,"156,63"
2020-04-05,28019,Belmonte de Tajo,,"120,19",,"120,19"
2020-04-05,28154,Torres de la Alameda,17,"218,54",46,"591,34"
2020-04-05,28143,Somosierra,,0,,0
2020-04-05,28010,Alpedrete,39,"267,58",63,"432,25"
2020-04-05,28102,Orusco de Tajuña,15,"1205,79",15,"1205,79"
2020-04-05,28069,La Hiruela,,0,,0
2020-04-05,28039,Cervera de Buitrago,,"666,67",,"666,67"
2020-04-05,28065,Getafe,340,"185,41",650,"354,47"
2020-04-05,28122,Ribatejada,,"127,71",,"127,71"
2020-04-05,28170,Villaconejos,,"59,03",8,"236,13"
2020-04-05,28164,Valdetorres de Jarama,7,"155,66",11,"244,61"
2020-04-04,07903,Madrid-Retiro,532,"445,87",837,"701,49"
2020-04-04,07904,Madrid-Salamanca,619,"423,67",935,"639,96"
2020-04-04,07901,Madrid-Centro,396,"293,66",599,"444,2"
2020-04-04,07902,Madrid-Arganzuela,671,"436,27",943,"613,12"
2020-04-04,07905,Madrid-Chamartín,608,"416,87",928,"636,27"
2020-04-04,07906,Madrid-Tetuán,701,"443,61",1195,"756,22"
2020-04-04,07907,Madrid-Chamberí,591,"424,02",791,"567,52"
2020-04-04,07908,Madrid-Fuencarral-El Pardo,1016,"413,11",1646,"669,27"
2020-04-04,07909,Madrid-Moncloa-Aravaca,422,"353,38",656,"549,33"
2020-04-04,07910,Madrid-Latina,1102,"462,6",1479,"620,86"
2020-04-04,07911,Madrid-Carabanchel,920,"363,49",1436,"567,37"
2020-04-04,07912,Madrid-Usera,566,"405,04",831,"594,67"
2020-04-04,07913,Madrid-Puente de Vallecas,1265,"538,63",1804,"768,13"
2020-04-04,07920,Madrid-San Blas-Canillejas,588,"371,82",865,"546,98"
2020-04-04,07921,Madrid-Barajas,181,"369,8",265,"541,42"
2020-04-04,07914,Madrid-Moratalaz,562,"594,27",774,"818,44"
2020-04-04,07915,Madrid-Ciudad Lineal,868,"401,32",1268,"586,27"
2020-04-04,07916,Madrid-Hortaleza,748,"397,48",1051,"558,49"
2020-04-04,07917,Madrid-Villaverde,510,"342,41",840,"563,96"
2020-04-04,07918,Madrid-Villa de Vallecas,581,"526,44",844,"764,74"
2020-04-04,07919,Madrid-Vicálvaro,325,"450,82",489,"678,31"
2020-04-04,28115,Pozuelo de Alarcón,185,"214,07",374,"432,76"
2020-04-04,28007,Alcorcón,633,"371,23",917,"537,79"
2020-04-04,28096,Navalcarnero,62,"211,62",98,"334,49"
2020-04-04,28129,San Agustín del Guadalix,12,"89,69",18,"134,54"
2020-04-04,28127,Las Rozas de Madrid,203,"211,87",331,"345,46"
2020-04-04,28089,Moraleja de Enmedio,,"97,35",14,"272,59"
2020-04-04,28155,Valdaracete,,"328,41",,"328,41"
2020-04-04,28116,Pozuelo del Rey,,0,,"87,18"
2020-04-04,28118,Puebla de la Sierra,,0,,0
2020-04-04,28110,Perales de Tajuña,,"170,36",,"170,36"
2020-04-04,28160,Valdemorillo,12,"95,86",17,"135,8"
2020-04-04,28094,Navalafuente,,"69,01",,"69,01"
2020-04-04,28167,Velilla de San Antonio,31,"253,35",41,"335,08"
2020-04-04,28176,Villanueva de la Cañada,33,"153,88",55,"256,47"
2020-04-04,28177,Villanueva del Pardillo,29,"168,8",51,"296,86"
2020-04-04,28100,Nuevo Baztán,14,"223,07",20,"318,67"
2020-04-04,28175,Villamantilla,,"69,4",7,"485,77"
2020-04-04,28174,Villamanta,,"78,28",,"117,42"
2020-04-04,28029,Cabanillas de la Sierra,,"396,83",6,"793,65"
2020-04-04,28037,Cenicientos,,"245,94",13,"639,45"
2020-04-04,28902,Puentes Viejas,,0,,"147,28"
2020-04-04,28013,Aranjuez,199,"333,85",282,"473,1"
2020-04-04,28038,Cercedilla,28,"398,52",41,"583,55"
2020-04-04,28136,Santorcaz,,"338,6",7,"790,07"
2020-04-04,28049,Coslada,345,"422,48",514,"629,43"
2020-04-04,28091,Morata de Tajuña,34,"442,54",72,"937,13"
2020-04-04,28126,Robregordo,,0,,0
2020-04-04,28097,Navarredonda y San Mamés,,0,,"775,19"
2020-04-04,28169,Venturada,,"46,23",,"46,23"
2020-04-04,28093,Navacerrada,8,"269,18",9,"302,83"
2020-04-04,28088,Montejo de la Sierra,,0,,0
2020-04-04,28057,Fresno de Torote,6,"270,15",11,"495,27"
2020-04-04,28112,Pinilla del Valle,,0,,0
2020-04-04,28159,Valdemaqueda,,0,,"128,04"
2020-04-04,28099,Navas del Rey,15,"514,05",38,"1302,26"
2020-04-04,28101,Olmeda de las Fuentes,,"862,07",,"862,07"
2020-04-04,28028,Bustarviejo,,"159,81",,"159,81"
2020-04-04,28018,Becerril de la Sierra,7,"122,51",14,"245,01"
2020-04-04,28058,Fuenlabrada,634,"327,31",973,"502,32"
2020-04-04,28062,Garganta de los Montes,,0,,"288,18"
2020-04-04,28113,Pinto,85,"161,82",141,"268,44"
2020-04-04,28003,Alameda del Valle,,0,,0
2020-04-04,28020,Berzosa del Lozoya,,0,,0
2020-04-04,28137,Los Santos de la Humosa,6,"231,66",16,"617,76"
2020-04-04,28004,El Álamo,17,"179,51",26,"274,55"
2020-04-04,28109,Pelayos de la Presa,6,"231,12",13,"500,77"
2020-04-04,28061,Galapagar,58,"171,89",104,"308,22"
2020-04-04,28066,Griñón,33,"319,8",43,"416,71"
