Fecha,cod_ine,CCAA,Casos_Diagnosticados,Fallecidos,Hospitalizados,UCI
2020-08-17,18,Ceuta,9,0,0,0
2020-08-18,18,Ceuta,3,0,0,0
2020-08-19,18,Ceuta,7,0,1,0
2020-08-20,18,Ceuta,6,0,1,0
2020-08-21,18,Ceuta,3,0,0,0
2020-08-22,18,Ceuta,8,0,0,0
2020-08-23,18,Ceuta,3,0,0,0
2020-08-24,18,Ceuta,9,0,0,0
2020-08-25,18,Ceuta,12,0,0,0
2020-08-26,18,Ceuta,5,0,0,0
2020-08-27,18,Ceuta,4,0,0,0
2020-08-28,18,Ceuta,14,1,4,0
2020-08-29,18,Ceuta,4,0,1,0
2020-08-30,18,Ceuta,8,0,0,0
2020-08-31,18,Ceuta,14,0,0,0
2020-09-01,18,Ceuta,9,0,0,0
2020-09-02,18,Ceuta,4,0,1,0
2020-09-03,18,Ceuta,5,0,1,0
2020-09-04,18,Ceuta,12,0,0,1
2020-09-05,18,Ceuta,9,0,0,0
2020-09-06,18,Ceuta,11,0,0,0
2020-09-07,18,Ceuta,1,1,0,0
2020-09-08,18,Ceuta,20,0,1,0
2020-09-09,18,Ceuta,5,1,0,0
2020-09-10,18,Ceuta,10,0,0,0
2020-09-11,18,Ceuta,19,1,0,0
2020-09-12,18,Ceuta,15,1,1,0
2020-09-13,18,Ceuta,3,0,0,0
2020-09-14,18,Ceuta,7,0,1,0
2020-09-15,18,Ceuta,7,0,1,1
2020-09-16,18,Ceuta,3,1,0,0
2020-09-17,18,Ceuta,11,0,1,0
2020-09-18,18,Ceuta,11,0,1,0
2020-09-19,18,Ceuta,9,1,0,0
2020-09-20,18,Ceuta,12,0,2,0
2020-09-21,18,Ceuta,11,0,2,0
2020-09-22,18,Ceuta,20,0,5,3
2020-09-23,18,Ceuta,6,0,1,1
2020-09-24,18,Ceuta,18,0,0,0
2020-09-25,18,Ceuta,19,0,0,0
2020-09-26,18,Ceuta,18,0,1,0
2020-09-27,18,Ceuta,6,0,1,0
2020-09-28,18,Ceuta,21,0,1,0
2020-09-29,18,Ceuta,12,0,0,0
2020-09-30,18,Ceuta,24,0,0,0
2020-10-01,18,Ceuta,15,0,1,0
2020-10-02,18,Ceuta,19,0,2,1
2020-10-03,18,Ceuta,14,1,0,0
2020-10-04,18,Ceuta,6,0,1,0
2020-10-05,18,Ceuta,15,0,1,0
2020-10-06,18,Ceuta,21,0,2,0
2020-10-07,18,Ceuta,37,0,0,0
2020-10-08,18,Ceuta,34,0,0,0
2020-10-09,18,Ceuta,28,1,1,0
2020-10-10,18,Ceuta,27,0,1,0
2020-10-11,18,Ceuta,15,0,2,1
2020-10-12,18,Ceuta,18,0,1,1
2020-10-13,18,Ceuta,28,1,1,0
2020-10-14,18,Ceuta,20,0,1,0
2020-10-15,18,Ceuta,23,0,0,0
2020-10-16,18,Ceuta,39,1,0,0
2020-10-17,18,Ceuta,33,1,0,0
2020-10-18,18,Ceuta,12,0,0,0
2020-10-19,18,Ceuta,35,0,2,0
2020-10-20,18,Ceuta,27,0,1,1
2020-10-21,18,Ceuta,49,0,1,0
2020-10-22,18,Ceuta,68,0,3,0
2020-10-23,18,Ceuta,35,0,2,0
2020-10-24,18,Ceuta,62,1,7,1
2020-10-25,18,Ceuta,28,3,3,0
2020-10-26,18,Ceuta,37,0,0,0
2020-10-27,18,Ceuta,59,1,5,0
2020-10-28,18,Ceuta,74,1,4,0
2020-10-29,18,Ceuta,82,1,6,0
2020-10-30,18,Ceuta,96,3,2,0
2020-10-31,18,Ceuta,36,2,4,0
2020-11-01,18,Ceuta,33,0,5,2
2020-11-02,18,Ceuta,74,1,7,0
2020-11-03,18,Ceuta,81,3,4,0
2020-11-04,18,Ceuta,85,0,2,0
2020-11-05,18,Ceuta,78,3,1,0
2020-11-06,18,Ceuta,90,1,2,0
2020-11-07,18,Ceuta,38,1,1,0
2020-11-08,18,Ceuta,27,0,3,0
2020-11-09,18,Ceuta,58,2,8,0
2020-11-10,18,Ceuta,66,1,7,0
2020-11-11,18,Ceuta,47,0,4,0
2020-11-12,18,Ceuta,46,2,3,1
2020-11-13,18,Ceuta,33,2,2,0
2020-11-14,18,Ceuta,20,0,3,0
2020-11-15,18,Ceuta,7,0,2,0
2020-11-16,18,Ceuta,40,1,0,0
2020-11-17,18,Ceuta,45,0,3,0
2020-11-18,18,Ceuta,43,0,4,1
2020-11-19,18,Ceuta,27,1,1,0
2020-11-20,18,Ceuta,36,1,2,1
2020-11-21,18,Ceuta,12,5,1,1
2020-11-22,18,Ceuta,11,1,1,0
2020-11-23,18,Ceuta,24,0,3,0
2020-11-24,18,Ceuta,16,0,0,0
2020-11-25,18,Ceuta,14,0,3,0
2020-11-26,18,Ceuta,10,0,4,0
2020-11-27,18,Ceuta,20,0,0,0
2020-11-28,18,Ceuta,7,0,1,0
2020-11-29,18,Ceuta,3,0,1,0
2020-11-30,18,Ceuta,9,0,2,0
2020-03-08,19,Melilla,0,0,1,0
2020-03-11,19,Melilla,0,0,3,0
2020-03-12,19,Melilla,2,0,1,0
2020-03-13,19,Melilla,1,0,0,0
2020-03-14,19,Melilla,2,0,0,0
2020-03-15,19,Melilla,11,0,0,0
2020-03-17,19,Melilla,4,0,0,0
2020-03-18,19,Melilla,1,0,0,0
2020-03-19,19,Melilla,3,0,1,0
2020-03-20,19,Melilla,1,0,6,1
2020-03-21,19,Melilla,0,0,2,0
2020-03-22,19,Melilla,3,0,0,0
2020-03-23,19,Melilla,0,0,1,1
2020-03-24,19,Melilla,10,0,2,0
2020-03-25,19,Melilla,1,1,1,0
2020-03-26,19,Melilla,2,0,6,0
2020-03-27,19,Melilla,2,0,1,0
2020-03-28,19,Melilla,3,0,5,0
2020-03-29,19,Melilla,5,0,0,1
2020-03-30,19,Melilla,4,0,0,0
2020-03-31,19,Melilla,2,0,4,0
2020-04-02,19,Melilla,14,1,2,0
2020-04-03,19,Melilla,3,0,2,0
2020-04-04,19,Melilla,7,0,0,0
2020-04-05,19,Melilla,6,0,0,0
2020-04-07,19,Melilla,1,0,1,0
2020-04-08,19,Melilla,0,0,2,0
2020-04-09,19,Melilla,2,0,0,0
2020-04-10,19,Melilla,3,0,1,0
2020-04-12,19,Melilla,3,0,0,0
2020-04-14,19,Melilla,1,0,1,0
2020-04-15,19,Melilla,1,0,0,0
2020-04-16,19,Melilla,1,0,0,0
2020-04-19,19,Melilla,1,0,0,0
2020-04-22,19,Melilla,1,0,0,0
2020-04-23,19,Melilla,2,0,0,0
2020-04-24,19,Melilla,1,0,0,0
2020-04-25,19,Melilla,2,0,0,0
2020-04-26,19,Melilla,4,0,0,0
2020-04-27,19,Melilla,0,0,1,0
2020-04-28,19,Melilla,1,0,0,0
2020-04-29,19,Melilla,2,0,0,0
2020-04-30,19,Melilla,1,0,0,0
2020-05-01,19,Melilla,1,0,0,0
2020-05-02,19,Melilla,2,0,0,0
2020-05-03,19,Melilla,2,0,0,0
2020-05-16,19,Melilla,2,0,0,0
2020-06-01,19,Melilla,1,0,0,0
2020-06-12,19,Melilla,1,0,0,0
2020-06-13,19,Melilla,1,0,1,0
2020-06-21,19,Melilla,2,0,0,0
2020-07-13,19,Melilla,0,0,1,0
2020-07-14,19,Melilla,2,0,0,0
2020-07-16,19,Melilla,1,0,0,0
2020-07-30,19,Melilla,3,0,0,0
2020-07-31,19,Melilla,4,0,0,0
2020-08-01,19,Melilla,3,0,0,0
2020-08-03,19,Melilla,1,0,0,0
2020-08-04,19,Melilla,4,0,0,0
2020-08-05,19,Melilla,4,0,1,0
2020-08-06,19,Melilla,2,0,1,0
2020-08-07,19,Melilla,6,0,0,0
2020-08-09,19,Melilla,5,0,1,0
2020-08-10,19,Melilla,12,0,0,0
2020-08-11,19,Melilla,6,0,0,0
2020-08-12,19,Melilla,2,0,0,0
2020-08-13,19,Melilla,5,0,0,0
2020-08-14,19,Melilla,4,0,0,0
2020-08-15,19,Melilla,8,0,0,0
2020-08-16,19,Melilla,5,0,0,0
2020-08-17,19,Melilla,0,0,3,0
2020-08-18,19,Melilla,0,0,1,0
2020-08-19,19,Melilla,16,0,0,0
2020-08-20,19,Melilla,5,0,0,0
2020-08-21,19,Melilla,4,0,0,0
2020-08-22,19,Melilla,8,0,1,0
2020-08-23,19,Melilla,25,0,1,0
2020-08-24,19,Melilla,12,0,0,0
2020-08-25,19,Melilla,13,0,1,1
2020-08-26,19,Melilla,8,0,0,0
2020-08-27,19,Melilla,9,0,2,0
2020-08-28,19,Melilla,14,0,0,0
2020-08-29,19,Melilla,16,0,0,0
2020-08-30,19,Melilla,8,0,3,0
2020-08-31,19,Melilla,10,0,0,0
2020-09-01,19,Melilla,23,0,1,1
2020-09-02,19,Melilla,17,0,1,0
2020-09-03,19,Melilla,19,1,0,1
2020-09-04,19,Melilla,25,0,2,0
2020-09-05,19,Melilla,12,0,0,0
2020-09-06,19,Melilla,12,0,5,0
2020-09-07,19,Melilla,11,0,0,0
2020-09-08,19,Melilla,31,0,1,0
2020-09-09,19,Melilla,41,0,6,0
2020-09-10,19,Melilla,29,0,1,1
2020-09-11,19,Melilla,24,0,1,0
2020-09-12,19,Melilla,18,1,1,0
2020-09-13,19,Melilla,14,0,0,1
2020-09-14,19,Melilla,15,0,1,0
2020-09-15,19,Melilla,4,0,1,0
2020-09-16,19,Melilla,6,0,1,0
2020-09-17,19,Melilla,4,0,1,0
2020-09-18,19,Melilla,21,0,1,0
2020-09-19,19,Melilla,26,0,4,0
2020-09-20,19,Melilla,28,0,0,0
2020-09-21,19,Melilla,25,0,1,0
2020-09-22,19,Melilla,46,0,3,1
2020-09-23,19,Melilla,27,0,0,0
2020-09-24,19,Melilla,24,0,1,0
2020-09-25,19,Melilla,29,1,2,0
2020-09-26,19,Melilla,19,0,1,0
2020-09-27,19,Melilla,38,0,1,0
2020-09-28,19,Melilla,16,0,2,0
2020-09-29,19,Melilla,46,0,0,0
2020-09-30,19,Melilla,31,0,2,0
2020-10-01,19,Melilla,30,0,2,0
2020-10-02,19,Melilla,31,0,3,0
2020-10-03,19,Melilla,17,0,1,0
2020-10-04,19,Melilla,22,0,1,0
2020-10-05,19,Melilla,28,0,1,0
2020-10-06,19,Melilla,34,1,0,0
2020-10-07,19,Melilla,40,0,3,0
2020-10-08,19,Melilla,57,0,1,0
2020-10-09,19,Melilla,49,2,4,0
2020-10-10,19,Melilla,57,0,6,0
2020-10-11,19,Melilla,43,0,4,1
2020-10-12,19,Melilla,24,1,1,0
2020-10-13,19,Melilla,26,0,3,0
2020-10-14,19,Melilla,41,0,2,0
2020-10-15,19,Melilla,100,1,8,1
2020-10-16,19,Melilla,85,0,3,1
2020-10-17,19,Melilla,51,0,4,1
2020-10-18,19,Melilla,81,0,3,1
2020-10-19,19,Melilla,66,1,5,1
2020-10-20,19,Melilla,57,0,5,0
2020-10-21,19,Melilla,84,0,4,0
2020-10-22,19,Melilla,82,0,11,1
2020-10-23,19,Melilla,137,0,6,0
2020-10-24,19,Melilla,101,2,10,0
2020-10-25,19,Melilla,61,0,5,2
2020-10-26,19,Melilla,83,0,4,0
2020-10-27,19,Melilla,89,1,5,0
2020-10-28,19,Melilla,93,1,4,1
2020-10-29,19,Melilla,90,1,4,0
2020-10-30,19,Melilla,129,2,7,0
2020-10-31,19,Melilla,102,3,3,1
2020-11-01,19,Melilla,72,0,6,4
2020-11-02,19,Melilla,53,3,5,4
2020-11-03,19,Melilla,73,1,3,1
2020-11-04,19,Melilla,46,1,7,0
2020-11-05,19,Melilla,59,0,4,1
2020-11-06,19,Melilla,52,2,3,2
2020-11-07,19,Melilla,28,2,2,2
2020-11-08,19,Melilla,17,0,5,0
2020-11-09,19,Melilla,42,0,2,1
2020-11-10,19,Melilla,49,0,2,0
2020-11-11,19,Melilla,54,2,5,0
2020-11-12,19,Melilla,25,0,2,0
2020-11-13,19,Melilla,24,2,1,2
2020-11-14,19,Melilla,52,0,2,1
2020-11-15,19,Melilla,18,1,1,0
2020-11-16,19,Melilla,25,0,3,0
2020-11-17,19,Melilla,29,1,1,1
2020-11-18,19,Melilla,48,0,2,0
2020-11-19,19,Melilla,34,1,2,1
2020-11-20,19,Melilla,45,0,3,0
2020-11-21,19,Melilla,22,0,4,0
2020-11-22,19,Melilla,6,1,1,0
2020-11-23,19,Melilla,29,0,1,1
2020-11-24,19,Melilla,34,1,2,0
2020-11-25,19,Melilla,15,0,2,2
2020-11-26,19,Melilla,20,1,1,0
2020-11-27,19,Melilla,26,0,2,0
2020-11-28,19,Melilla,12,0,1,0
2020-11-29,19,Melilla,4,1,0,0
2020-11-30,19,Melilla,22,0,1,0
