Fecha,cod_ine,CCAA,Casos,PCR+,TestAc+,Hospitalizados,UCI,Fallecidos
2020-05-14,18,Ceuta,,116,59,11,4,4
2020-05-14,10,C. Valenciana,,10859,3579,5415,721,1358
2020-05-14,11,Extremadura,,2933,1001,1772,109,494
2020-05-14,12,Galicia,,9036,1569,2921,332,603
2020-05-14,13,Madrid,,66523,5093,42057,3574,8809
2020-05-14,19,Melilla,,119,13,44,3,2
2020-05-14,14,Murcia,,1534,943,675,112,143
2020-05-14,15,Navarra,,5116,2966,2045,136,500
2020-05-14,16,País Vasco,,13332,4881,7009,578,1454
2020-05-14,17,La Rioja,,4016,1393,1488,91,348
2020-05-15,01,Andalucía,,12420,3843,6161,758,1355
2020-05-15,02,Aragón,,5456,1669,2648,255,838
2020-05-15,03,Asturias,,2366,961,1087,121,299
2020-05-15,04,Baleares,,1980,105,1132,168,216
2020-05-15,05,Canarias,,2284,0,939,178,151
2020-05-15,06,Cantabria,,2265,505,1032,79,206
2020-05-15,08,Castilla La Mancha,,16587,8189,9027,636,2883
2020-05-15,07,Castilla y León,,18369,6226,8649,549,1940
2020-05-15,09,Cataluña,,55685,1643,29339,2956,5915
2020-05-15,18,Ceuta,,116,59,11,4,4
2020-05-15,10,C. Valenciana,,10885,3686,5435,722,1365
2020-05-15,11,Extremadura,,2944,1001,1772,109,497
2020-05-15,12,Galicia,,9041,1893,2923,332,604
2020-05-15,13,Madrid,,66639,5293,42157,3577,8826
2020-05-15,19,Melilla,,119,13,44,3,2
2020-05-15,14,Murcia,,1542,1004,676,112,144
2020-05-15,15,Navarra,,5137,3098,2045,136,501
2020-05-15,16,País Vasco,,13348,5216,7011,578,1455
2020-05-15,17,La Rioja,,4020,1393,1490,91,348
2020-05-16,01,Andalucía,,12450,3982,6174,760,1358
2020-05-16,02,Aragón,,5478,1699,2655,255,838
2020-05-16,03,Asturias,,2366,978,1087,121,299
2020-05-16,04,Baleares,,1989,105,1134,168,218
2020-05-16,05,Canarias,,2289,0,939,178,151
2020-05-16,06,Cantabria,,2268,505,1033,79,207
2020-05-16,08,Castilla La Mancha,,16618,8290,9054,637,2893
2020-05-16,07,Castilla y León,,18470,6226,8690,550,1946
2020-05-16,09,Cataluña,,55824,1643,29400,2957,5944
2020-05-16,18,Ceuta,,116,59,11,4,4
2020-05-16,10,C. Valenciana,,10914,3787,5454,723,1366
2020-05-16,11,Extremadura,,2947,1001,1775,110,500
2020-05-16,12,Galicia,,9051,1909,2926,332,606
2020-05-16,13,Madrid,,66663,5293,42227,3584,8847
2020-05-16,19,Melilla,,121,13,44,3,2
2020-05-16,14,Murcia,,1551,1015,676,112,144
2020-05-16,15,Navarra,,5148,3145,2045,136,503
2020-05-16,16,País Vasco,,13364,5326,7015,578,1459
2020-05-16,17,La Rioja,,4024,1393,1496,91,349
2020-05-17,01,Andalucía,,12458,3999,6178,760,1358
2020-05-17,02,Aragón,,5503,1698,2659,255,838
2020-05-17,03,Asturias,,2370,985,1088,121,301
2020-05-17,04,Baleares,,1991,105,1134,168,218
2020-05-17,05,Canarias,,2294,0,942,178,153
2020-05-17,06,Cantabria,,2271,503,1035,79,207
2020-05-17,08,Castilla La Mancha,,16648,8366,9066,637,2898
2020-05-17,07,Castilla y León,,18512,6234,8717,551,1953
2020-05-17,09,Cataluña,,55921,1643,29421,2957,5956
2020-05-17,18,Ceuta,,116,59,11,4,4
2020-05-17,10,C. Valenciana,,10926,3810,5469,725,1370
2020-05-17,11,Extremadura,,2948,1001,1775,110,500
2020-05-17,12,Galicia,,9056,1926,2934,332,607
2020-05-17,13,Madrid,,66702,5293,42283,3594,8863
2020-05-17,19,Melilla,,121,13,44,3,2
2020-05-17,14,Murcia,,1556,1039,678,112,145
2020-05-17,15,Navarra,,5178,3157,2045,136,503
2020-05-17,16,País Vasco,,13371,5358,7016,578,1466
2020-05-17,17,La Rioja,,4024,1393,1496,91,351
2020-05-18,01,Andalucía,,12489,3999,6182,760,1367
2020-05-18,02,Aragón,,5520,1751,2667,255,843
2020-05-18,03,Asturias,,2373,985,1088,121,303
2020-05-18,04,Baleares,,2003,106,1137,168,219
2020-05-18,05,Canarias,,2294,0,942,178,155
2020-05-18,06,Cantabria,,2273,509,1035,79,208
2020-05-18,08,Castilla La Mancha,,16677,8397,9082,638,2900
2020-05-18,07,Castilla y León,,18549,6285,8729,551,1960
2020-05-18,09,Cataluña,,55825,1643,29459,2960,5981
2020-05-18,18,Ceuta,,117,59,11,4,4
2020-05-18,10,C. Valenciana,,10927,3810,5738,727,1376
2020-05-18,11,Extremadura,,3038,1001,1779,110,504
2020-05-18,12,Galicia,,9058,1966,2935,332,607
2020-05-18,13,Madrid,,66828,5293,42350,3600,8894
2020-05-18,19,Melilla,,121,13,44,3,2
2020-05-18,14,Murcia,,1558,1039,679,112,145
2020-05-18,15,Navarra,,5183,3157,2045,136,503
2020-05-18,16,País Vasco,,13386,5358,7021,578,1470
2020-05-18,17,La Rioja,,4027,1395,1498,91,352
2020-05-19,01,Andalucía,,12502,3999,6196,764,1371
2020-05-19,02,Aragón,,5551,1751,2434,255,847
2020-05-19,03,Asturias,,2374,985,1089,121,304
2020-05-19,04,Baleares,,2016,106,1142,168,221
2020-05-19,05,Canarias,,2300,0,943,179,155
2020-05-19,06,Cantabria,,2277,510,1036,79,209
2020-05-19,08,Castilla La Mancha,,16739,8546,9122,639,2913
2020-05-19,07,Castilla y León,,18586,6290,8734,555,1960
2020-05-19,09,Cataluña,,55888,1643,29497,2969,6021
2020-05-19,18,Ceuta,,119,59,11,4,4
2020-05-19,10,C. Valenciana,,10949,3810,5742,727,1378
2020-05-19,11,Extremadura,,3040,1001,1780,110,504
2020-05-19,12,Galicia,,9067,2014,2939,334,607
2020-05-19,13,Madrid,,66967,5293,42422,3610,8912
2020-05-19,19,Melilla,,121,13,44,3,2
2020-05-19,14,Murcia,,1560,1039,679,112,148
2020-05-19,15,Navarra,,5192,3157,2048,136,503
2020-05-19,16,País Vasco,,13412,5358,7024,578,1480
2020-05-19,17,La Rioja,,4033,1395,1499,91,353
2020-05-20,01,Andalucía,,12547,3999,6210,766,1375
2020-05-20,02,Aragón,,5588,1751,2442,256,848
2020-05-20,03,Asturias,,2374,985,1089,121,307
2020-05-20,04,Baleares,,2024,107,1144,169,221
2020-05-20,05,Canarias,,2307,0,944,179,155
2020-05-20,06,Cantabria,,2279,519,1036,79,209
2020-05-20,08,Castilla La Mancha,,16789,8634,9138,639,2919
2020-05-20,07,Castilla y León,,18627,6291,8735,561,1960
2020-05-20,09,Cataluña,,55888,1643,29497,2969,6021
2020-05-20,18,Ceuta,,119,59,11,4,4
2020-05-20,10,C. Valenciana,,10987,3810,5747,730,1383
2020-05-20,11,Extremadura,,3042,1001,1780,110,505
2020-05-20,12,Galicia,,9077,2026,2943,334,608
2020-05-20,13,Madrid,,67049,5293,42497,3617,8931
2020-05-20,19,Melilla,,121,13,44,3,2
2020-05-20,14,Murcia,,1570,1039,680,112,149
2020-05-20,15,Navarra,,5195,3157,2048,136,506
2020-05-20,16,País Vasco,,13421,5358,7032,578,1483
2020-05-20,17,La Rioja,,4033,1395,1504,91,354
